2.52E-07,0,0.044091710758377,1
1.66E-07,4.27E-11,0.058212476212987,0
1.66E-07,9.39E-11,0.058219983773492,0
1.66E-07,1.67E-10,0.05822749475014,0
4.82E-07,2.63E-10,0.058235006223678,0
3.92E-07,6.53E-10,0.058256958651503,0
3.92E-07,1.10E-09,0.058274715107273,0
3.92E-07,1.67E-09,0.058292489813513,0
3.92E-07,2.37E-09,0.058310262305309,0
4.48E-07,3.19E-09,0.058328034064009,0
4.48E-07,4.27E-09,0.058348351395632,0
4.48E-07,5.52E-09,0.058368652629227,0
4.48E-07,6.92E-09,0.058388953521668,0
5.95E-07,8.49E-09,0.058409254058364,0
5.95E-07,1.08E-08,0.05843622634274,0
5.95E-07,1.34E-08,0.058463156658237,0
5.95E-07,1.63E-08,0.05849008631745,0
1.08E-06,1.95E-08,0.058517015321894,0
1.08E-06,2.60E-08,0.058565891644651,0
1.08E-06,3.34E-08,0.058614629913285,0
1.08E-06,4.17E-08,0.058663366029492,0
3.11E-06,5.09E-08,0.058712099985427,0
3.11E-06,8.53E-08,0.058852877858517,0
3.11E-06,1.27E-07,0.058993622661586,0
5.41E-06,1.77E-07,0.059134346771642,0
1.62E-06,2.86E-07,0.059379143805455,0
1.62E-06,3.21E-07,0.059452213662934,0
1.62E-06,3.58E-07,0.059525532612244,0
4.56E-06,3.98E-07,0.059598886100753,0
4.56E-06,5.25E-07,0.059805404892819,0
1.37E-06,6.67E-07,0.060011665612268,0
1.37E-06,7.12E-07,0.060073251786626,0
1.37E-06,7.59E-07,0.060135065720915,0
6.77E-06,8.07E-07,0.060196912012342,0
6.77E-06,1.08E-06,0.060503275293265,0
1.46E-07,1.38E-06,0.060809145274875,0
1.46E-07,1.39E-06,0.060815192018414,0
1.46E-07,1.39E-06,0.060821720197814,0
3.76E-07,1.40E-06,0.060828323506885,0
3.76E-07,1.42E-06,0.060845311334953,0
3.76E-07,1.44E-06,0.060862283712024,0
5.98E-07,1.45E-06,0.060879253420737,0
5.98E-07,1.48E-06,0.060906355910952,0
5.98E-07,1.51E-06,0.060933375114545,0
5.98E-07,1.54E-06,0.060960379518468,0
1.50E-06,1.57E-06,0.060987378150473,0
1.50E-06,1.64E-06,0.061055505546963,0
1.50E-06,1.72E-06,0.061123373645935,0
1.50E-06,1.80E-06,0.061191236893178,0
7.86E-06,1.88E-06,0.061259095333164,0
7.86E-06,2.33E-06,0.061615588415638,0
7.86E-06,2.83E-06,0.061970157805783,0
7.86E-06,3.37E-06,0.062324589523565,0
3.84E-05,3.97E-06,0.062678881247465,0
5.39E-07,7.59E-06,0.064417175608315,0
5.39E-07,7.65E-06,0.064430811533959,0
5.39E-07,7.71E-06,0.064455084941045,0
5.39E-07,7.77E-06,0.06447935732117,0
1.18E-06,7.83E-06,0.064503628875816,0
1.18E-06,7.96E-06,0.064556872363375,0
1.18E-06,8.10E-06,0.064609932521647,0
1.18E-06,8.23E-06,0.064662988900661,0
2.54E-06,8.37E-06,0.064716041565527,0
2.54E-06,8.66E-06,0.064830470892909,0
2.54E-06,8.96E-06,0.064944503109832,0
2.54E-06,9.27E-06,0.065058518855799,0
2.11E-05,9.58E-06,0.065172518086159,0
6.32E-06,1.25E-05,0.066119645862986,0
6.32E-06,1.34E-05,0.066402144741857,0
6.32E-06,1.43E-05,0.066685457113641,0
1.82E-05,1.53E-05,0.066968803700986,0
5.46E-06,1.83E-05,0.06778511280739,0
5.46E-06,1.93E-05,0.06802860397031,0
5.46E-06,2.02E-05,0.068272809655618,0
2.91E-05,2.12E-05,0.068517053447503,0
8.74E-06,2.71E-05,0.069820471755901,0
8.74E-06,2.89E-05,0.070209031058453,0
8.74E-06,3.08E-05,0.070598575690922,0
2.48E-05,3.28E-05,0.070988069777842,0
7.45E-06,3.88E-05,0.072094848832082,0
7.45E-06,4.07E-05,0.072424852482012,0
7.45E-06,4.26E-05,0.072755758675249,0
4.45E-05,4.46E-05,0.073086646852721,0
1.09E-05,5.76E-05,0.075062011708681,0
1.09E-05,6.09E-05,0.075539873518288,0
1.09E-05,6.43E-05,0.076019334294855,0
2.81E-05,6.78E-05,0.076498674432937,0
8.44E-06,7.75E-05,0.077740141689028,0
8.44E-06,8.04E-05,0.07811016567627,0
8.44E-06,8.34E-05,0.07848114860291,0
4.70E-05,8.65E-05,0.078852043221963,0
1.41E-05,0.000105187623776,0.080914194737443,0
1.41E-05,0.00011098804667,0.081528017814966,0
1.41E-05,0.000116951363756,0.082142945205467,0
5.75E-05,0.000123071372664,0.082757324462224,0
1.72E-05,0.00015031190927,0.085256704873092,0
1.72E-05,0.000158786757423,0.086000020932366,0
1.72E-05,0.000167504669859,0.08674437508174,0
5.86E-05,0.000176456202334,0.087487715830443,0
1.76E-05,0.000209269926422,0.090006707983144,0
1.76E-05,0.000219428490129,0.090755519457645,0
1.76E-05,0.000229838930559,0.091505271943741,0
5.97E-05,0.00024049133574,0.092253856779969,0
5.97E-05,0.00027911336975,0.094785876990985,0
5.97E-05,0.000320444288881,0.097296269152302,0
0.000102699734749,0.000364517617197,0.099786996298375,0
0.000102699734749,0.000445818337357,0.104042851095427,0
3.08E-05,0.000534758852401,0.108224589318907,0
3.08E-05,0.000562965765814,0.109448008963753,0
3.08E-05,0.000591899457192,0.110684085997054,0
3.08E-05,0.000621557989434,0.111914563050152,0
0.000115045086433,0.000651939439685,0.11313941468247,0
0.000115045086433,0.00077174780265,0.117685413493662,0
0.000115045086433,0.000901569387702,0.122128986662889,0
0.000115045086433,0.001041359260334,0.126492668856783,0
0.000453253538727,0.001191071565106,0.130776907416386,0
0.000453253538727,0.001876602674006,0.14699449894917,0
0.000453253538727,0.002712702043901,0.16201919966155,0
0.000453253538727,0.003696652888938,0.176095954823543,0
0.000453253538727,0.004825793815723,0.189387466300626,0
0.000666101336429,0.006097516284997,0.202041709360575,0
0.000666101336429,0.008219830204353,0.219786847964725,0
0.000666101336429,0.010636612956188,0.236665432160343,0
0.000666101336429,0.01334011576454,0.252933113032415,0
0.000666101336429,0.016322800166612,0.268725152735517,0
0.001299148891381,0.019577327687991,0.284130611741905,0
0.001299148891381,0.026680344524189,0.31340170234914,0
0.001299148891381,0.034739492724856,0.341541594025659,0
0.001299148891381,0.043706232952503,0.368827161616934,0
0.001299148891381,0.053534597319135,0.395342074190984,0
0.002133066752594,0.064180984744133,0.42114404449463,0
0.002133066752594,0.083328500769449,0.462210707605133,0
0.002133066752594,0.104399309003796,0.501515022018364,0
0.002133066752594,0.127235536209964,0.539352392524345,0
0.002133066752594,0.15169280858992,0.575858442093372,0
0.004470575698198,0.17763872508394,0.611151597643508,0
0.004470575698198,0.236335151771822,0.681832694635147,0
0.004470575698198,0.300064695787406,0.748162697735715,0
0.002563397695855,0.36799403560841,0.811102267599683,0
0.000345792157469,0.408558395445052,0.845783760539224,0
0.000300750228601,0.414112563151353,0.850280486498783,0
0.000300750228601,0.418958720636863,0.85427729890626,0
0.000300750228601,0.42381893408815,0.858253710482556,0
0.000300750228601,0.42869297446212,0.862207260637689,0
0.001173118126182,0.433580659698008,0.866138278884409,0
0.001173118126182,0.452834756414158,0.881167859913681,0
0.001173118126182,0.472277530849178,0.895886738179544,0
0.003486025610946,0.49190174773706,0.910314909867471,0
0.003486025610946,0.551104309336419,0.951933471522027,0
0.003486025610946,0.611625764759065,0.99142732272822,0
0.003486025610946,0.673335029391423,1.02918125014894,0
0.008880837814465,0.736089149737905,1.06546776927766,0
0.008880837814465,0.899856578969213,1.15277600843331,0
0.008880837814465,1.06780802943428,1.23464698982253,0
0.008880837814465,1.23863430085313,1.31311002175035,0
0.008880837814465,1.41146341201648,1.38926626324753,0
0.011606576832078,1.58570982264528,1.46382374246103,0
0.011606576832078,1.81488305970005,1.5596868361923,0
0.011606576832078,2.04515355858372,1.65441110824567,0
0.011606576832078,2.27612542458997,1.74852274687164,0
0.011606576832078,2.50753460493945,1.84235906188468,0
0.011606576832078,2.73921224840649,1.93613505195774,0
0.026230837769402,2.97105713976622,2.02998856889303,0
0.011059803623606,3.4953990450219,2.24278267973769,0
0.002821194098238,3.71651875775953,2.33296847113058,0
0.000998597534065,3.77292783163083,2.3560191608466,0
0.000998597534065,3.79289532528048,2.36418224582105,0
0.000998597534065,3.81293288537115,2.37975565022704,0
0.000998597534065,3.83315355658081,2.3989498375641,0
0.000998597534065,3.85363912015613,2.41821674586386,0
0.001298043207586,3.87441291918083,2.43672925830281,0
0.001298043207586,3.90182701146637,2.4606231729644,0
0.001298043207586,3.92968385970543,2.48443080261813,0
0.001298043207586,3.95796546406884,2.50850450009737,0
0.001298043207586,3.98666432729444,2.53284868270264,0
0.005162206263721,4.01577658363102,2.55737868511429,0
0.005162206263721,4.13545320210672,2.6563081649672,0
0.005162206263721,4.26112713156069,2.75722934304314,0
0.005162206263721,4.39240130607503,2.85995710757453,0
0.011804059314722,4.52888737459144,2.96426349782278,0
0.011804059314722,4.85876973834818,3.20792036688827,0
0.011804059314722,5.21023827886051,3.45686968326904,0
0.011804059314722,5.57995421085584,3.70995640911906,0
0.011804059314722,5.96513865986252,3.96632807364661,0
0.025247253710708,6.36346199776299,4.22544922970673,0
0.016375218783095,7.25122289133316,4.78775392740083,0
0.002198766894117,7.84682493795694,5.15723331268484,0
0.000782184129457,7.92775059724879,5.20723364918783,0
0.000782184129457,7.95659502256779,5.22513786560519,0
0.000782184129457,7.98546682265531,5.24310802744412,0
0.000782184129457,8.01436477055607,5.2611322985248,0
0.000782184129457,8.04328837381351,5.2792073475304,0
0.002489611147355,8.07223744067203,5.29733172933135,0
0.002489611147355,8.16454498887433,5.35535091981511,0
0.002489611147355,8.25709964745041,5.4138405850151,0
0.002489611147355,8.34989333508118,5.47279158377915,0
0.013028279574322,8.44291792201812,5.53218661101212,0
0.013028279574322,8.93320267470303,5.84976933621479,0
0.013028279574322,9.42860454757067,6.1773165209655,0
0.013028279574322,9.92826256363999,6.51362011822536,0
0.013028279574322,10.4314683229608,6.8578762985609,0
0.023089726592539,10.9376370554386,7.20953292629854,0
0.023089726592539,11.8405887701105,7.84987203042105,0
0.023089726592539,12.7492041264309,8.51074460364825,0
0.023089726592539,13.6618976263608,9.19134750017529,0
0.023089726592539,14.5775565294808,9.89133959810735,0
0.049407242201097,15.4953822231404,10.6106405712165,0
0.014070937141849,17.4636765891442,12.2154917475555,0
0.003852164290822,18.0252399162486,12.6889364274913,0
0.003852164290822,18.1790178597787,12.8198340794326,0
0.001155649287247,18.3328086887414,12.951289333707,0
0.001155649287247,18.3789486344636,12.9908341071636,0
0.001155649287247,18.4250899515054,13.0304293443036,0
1.96E-05,18.4712326220233,13.0701051373909,0
1.96E-05,18.4720167879789,13.0707811329142,0
1.96E-05,18.472800954303,13.0714593592852,0
1.96E-05,18.4735851210054,13.0721399506288,0
0.000126114936609,18.4743692880898,13.0728229188001,0
0.000126114936609,18.4794048862378,13.0772621357825,0
0.000126114936609,18.4844405001321,13.0817906522704,0
0.000126114936609,18.4894761297484,13.0864024705021,0
0.00027832082021,18.4945117750594,13.0910921050265,0
6.53E-05,18.5056249068808,13.1016871454256,0
2.29E-05,18.5082324750415,13.1042214750191,0
2.29E-05,18.5091485748405,13.1051149555056,0
2.29E-05,18.5100646751552,13.1060088107289,0
2.29E-05,18.5109807759856,13.1069027225026,0
0.000100664716331,18.5118968773314,13.107796642301,0
0.000100664716331,18.515916377881,13.1117189936682,0
0.000100664716331,18.5199358882365,13.1156415643069,0
0.001006647163306,18.5239554084626,13.1195643670501,0
0.001006647163306,18.5641514501961,13.158812559177,0
0.001006647163306,18.6043484359122,13.1980837748967,0
0.010066471633063,18.6445463707287,13.237378568381,0
0.010066471633063,19.0465987560889,13.6324388455963,0
0.010066471633063,19.4487253445166,14.0300085876777,0
0.002272099822547,19.8509184679047,14.4302522694464,0
0.001357051244839,19.9417035427929,14.5208496091395,0
0.000480021927273,19.9959270971323,14.5749910328535,0
0.000480021927273,20.0150673045117,14.584044456861,0
0.000480021927273,20.034127562158,14.5931364140287,0
0.000480021927273,20.0530862835221,14.6031920066638,0
0.002928589574038,20.071936093879,14.613656904858,0
0.002928589574038,20.183327529028,14.6746908497804,0
0.002928589574038,20.2909629552884,14.7317584844094,0
0.009664117252744,20.3949453763997,14.7849337145329,0
0.009664117252744,20.7163176053814,14.936674458862,0
0.009664117252744,21.004535858903,15.0532893958143,0
0.009664117252744,21.2628295849616,15.1380315558116,0
0.020012568586498,21.4946948430626,15.1949836053937,0
0.020012568586498,21.9037440952815,15.2401108991592,0
0.020012568586498,22.2371466381591,15.2126076176955,0
0.020012568586498,22.5140152365037,15.1359609498445,0
0.020012568586498,22.7482717705243,15.0273385623699,0
0.020135106165564,22.9501341905502,14.8989261595763,0
0.020135106165564,23.1283523922256,14.7585308989096,0
0.020135106165564,23.2876549530077,14.6132345075015,0
0.020135106165564,23.4326645780748,14.4674799037112,0
0.020135106165564,23.5668771549437,14.3242868219495,0
0.025609559569309,23.6929255456448,14.1856744523577,0
0.025609559569309,23.8444504436288,14.0178934629355,0
0.017831931999555,23.9889698195332,13.8610427098904,0
0,24.0865857852416,13.7577489380232,0
5.30E-08,24.0865857852416,13.7577489380232,0
5.30E-08,24.086586072643,13.7577272958589,0
5.30E-08,24.0865863600444,13.7577056537393,0
2.88E-07,24.0865866474457,13.7576840116654,0
2.88E-07,24.0865882081891,13.7575664843028,0
2.88E-07,24.0865897689312,13.7574489582694,0
2.24E-07,24.0865913296712,13.757331433582,0
2.24E-07,24.086592543262,13.757240050261,0
1.71E-07,24.086593756851,13.7571486677584,0
1.71E-07,24.0865946819943,13.7570790054846,0
1.38E-07,24.0865956071364,13.7570093436863,0
1.38E-07,24.0865963567873,13.7569528963745,0
1.14E-07,24.0865971064373,13.7568964493748,0
1.14E-07,24.0865977220177,13.7568500976894,0
9.37E-08,24.0865983375974,13.7568037462145,0
9.37E-08,24.0865988459055,13.7567654721184,0
7.73E-08,24.086599354213,13.7567271981659,0
7.73E-08,24.0865997735136,13.7566956262224,0
6.31E-08,24.0866001928139,13.7566640543766,0
6.31E-08,24.0866005349504,13.7566382927465,0
5.02E-08,24.0866008770865,13.7566125311814,0
5.02E-08,24.0866011491627,13.7565920449026,0
3.75E-08,24.0866014212387,13.756571558665,0
3.75E-08,24.0866016246468,13.7565562428583,0
3.75E-08,24.0866018280549,13.7565409270746,0
3.75E-08,24.0866020314629,13.7565256113138,0
6.86E-08,24.0866022348707,13.756510295576,0
6.86E-08,24.0866026070245,13.7564822740309,0
1.82E-08,24.0866029791779,13.7564542525627,0
1.82E-08,24.0866030778469,13.7564468232465,0
1.82E-08,24.0866031765158,13.7564393939358,0
1.82E-08,24.0866032751846,13.7564319646305,0
1.82E-08,24.0866033738535,13.7564245353306,0
3.46E-08,24.0866034725223,13.7564171060361,0
3.46E-08,24.0866036603185,13.7564029658881,0
3.46E-08,24.0866038481145,13.7563888257597,0
3.46E-08,24.0866040359104,13.7563746856509,0
3.46E-08,24.0866042237062,13.7563605455616,0
6.80E-08,24.086604411502,13.756346405492,0
6.80E-08,24.0866047800307,13.7563186571767,0
6.80E-08,24.0866051485589,13.7562909089368,0
6.80E-08,24.0866055170868,13.7562631607723,0
6.80E-08,24.0866058856143,13.7562354126833,0
