1.5192118136537116E-4,8.96122169264346E-6,8.96122169264346E-6,0,20,<Filling>,0,0
1.5445703485288866E-4,9.26592488349437E-6,9.26592488349437E-6,0,20,<Filling>,0,0
1.7551799648498525E-4,9.57574135239888E-6,9.57574135239888E-6,0,20,<Filling>,0,0
1.8183628497461422E-4,1.24641696139388E-5,1.24641696139388E-5,0,20,<Filling>,0,0
1.881545734642432E-4,1.3372223176003E-5,1.3372223176003E-5,0,20,<Filling>,0,0
1.9447286195387216E-4,1.43135095340727E-5,1.43135095340727E-5,0,20,<Filling>,0,0
2.1266761716735055E-4,1.5286727301414E-5,1.5286727301414E-5,0,20,<Filling>,0,0
2.1812604373139407E-4,1.8325281788299E-5,1.8325281788299E-5,0,20,<Filling>,0,0
2.2358447029543758E-4,1.92678411834946E-5,1.92678411834946E-5,0,20,<Filling>,0,0
2.290428968594811E-4,2.02351753007521E-5,2.02351753007521E-5,0,20,<Filling>,0,0
2.581659714170214E-4,2.12263089613121E-5,2.12263089613121E-5,0,20,<Filling>,0,0
2.6690289378428347E-4,2.71010790170162E-5,2.71010790170162E-5,0,20,<Filling>,0,0
2.7563981615154554E-4,2.89419761277512E-5,2.89419761277512E-5,0,20,<Filling>,0,0
2.843767385188076E-4,3.08460950374667E-5,3.08460950374667E-5,0,20,<Filling>,0,0
3.0920535086835353E-4,3.28110378970927E-5,3.28110378970927E-5,0,20,<Filling>,0,0
3.166539345732173E-4,3.88331318421154E-5,3.88331318421154E-5,0,20,<Filling>,0,0
3.2410251827808104E-4,4.0697266360142E-5,4.0697266360142E-5,0,20,<Filling>,0,0
3.315511019829448E-4,4.2607354205835E-5,4.2607354205835E-5,0,20,<Filling>,0,0
3.760539599258734E-4,4.45615806474908E-5,4.45615806474908E-5,0,20,<Filling>,0,0
3.8691096586640066E-4,5.75960855187141E-5,5.75960855187141E-5,0,20,<Filling>,0,0
3.9776797180692794E-4,6.09061203719857E-5,6.09061203719857E-5,0,20,<Filling>,0,0
4.086249777474552E-4,6.43147964808839E-5,6.43147964808839E-5,0,20,<Filling>,0,0
4.367603274928602E-4,6.78171665008374E-5,6.78171665008374E-5,0,20,<Filling>,0,0
4.452009324164817E-4,7.74565342713206E-5,7.74565342713206E-5,0,20,<Filling>,0,0
4.5364153734010315E-4,8.04219727970622E-5,8.04219727970622E-5,0,20,<Filling>,0,0
4.620821422637246E-4,8.34461414769471E-5,8.34461414769471E-5,0,20,<Filling>,0,0
5.090743842527603E-4,8.65266983907085E-5,8.65266983907085E-5,0,20,<Filling>,0,0
5.23172056849471E-4,1.05187623776256E-4,1.05187623776256E-4,0,20,<Filling>,0,0
5.372697294461817E-4,1.10988046669508E-4,1.10988046669508E-4,0,20,<Filling>,0,0
5.513674020428923E-4,1.16951363755835E-4,1.16951363755835E-4,0,20,<Filling>,0,0
6.088673298448103E-4,1.2307137266373E-4,1.2307137266373E-4,0,20,<Filling>,0,0
6.261173081853858E-4,1.50311909270338E-4,1.50311909270338E-4,0,20,<Filling>,0,0
6.433672865259612E-4,1.58786757422659E-4,1.58786757422659E-4,0,20,<Filling>,0,0
6.606172648665366E-4,1.67504669859102E-4,1.67504669859102E-4,0,20,<Filling>,0,0
7.192625733833837E-4,1.76456202333613E-4,1.76456202333613E-4,0,20,<Filling>,0,0
7.368561659384377E-4,2.09269926422063E-4,2.09269926422063E-4,0,20,<Filling>,0,0
7.544497584934918E-4,2.19428490129284E-4,2.19428490129284E-4,0,20,<Filling>,0,0
7.720433510485458E-4,2.29838930559064E-4,2.29838930559064E-4,0,20,<Filling>,0,0
8.317709290927708E-4,2.40491335739737E-4,2.40491335739737E-4,0,20,<Filling>,0,0
8.914985071369958E-4,2.79113369750092E-4,2.79113369750092E-4,0,20,<Filling>,0,0
9.512260851812208E-4,3.20444288880949E-4,3.20444288880949E-4,0,20,<Filling>,0,0
0.0010539258199303008,3.64517617196827E-4,3.64517617196827E-4,0,20,<Filling>,0,0
0.0011566255546793809,4.45818337356584E-4,4.45818337356584E-4,0,20,<Filling>,0,0
0.0011874354751041049,5.34758852401491E-4,5.34758852401491E-4,0,20,<Filling>,0,0
0.0012182453955288288,5.62965765814082E-4,5.62965765814082E-4,0,20,<Filling>,0,0
0.0012490553159535528,5.91899457191658E-4,5.91899457191658E-4,0,20,<Filling>,0,0
0.0012798652363782768,6.21557989434027E-4,6.21557989434027E-4,0,20,<Filling>,0,0
0.0013949103228115458,6.519394396851E-4,6.519394396851E-4,0,20,<Filling>,0,0
0.0015099554092448148,7.71747802650328E-4,7.71747802650328E-4,0,20,<Filling>,0,0
0.0016250004956780838,9.01569387701649E-4,9.01569387701649E-4,0,20,<Filling>,0,0
0.0017400455821113528,0.00104135926033418,0.00104135926033418,0,20,<Filling>,0,0
0.0021932991208386318,0.00119107156510565,0.00119107156510565,0,20,<Filling>,0,0
0.002646552659565911,0.00187660267400577,0.00187660267400577,0,20,<Filling>,0,0
0.00309980619829319,0.00271270204390096,0.00271270204390096,0,20,<Filling>,0,0
0.0035530597370204693,0.00369665288893814,0.00369665288893814,0,20,<Filling>,0,0
0.0040063132757477485,0.00482579381572265,0.00482579381572265,0,20,<Filling>,0,0
0.004672414612177057,0.00609751628499674,0.00609751628499674,0,20,<Filling>,0,0
0.005338515948606366,0.00821983020435344,0.00821983020435344,0,20,<Filling>,0,0
0.006004617285035674,0.010636612956188,0.010636612956188,0,20,<Filling>,0,0
0.006670718621464983,0.0133401157645397,0.0133401157645397,0,20,<Filling>,0,0
0.007336819957894291,0.0163228001666118,0.0163228001666118,0,20,<Filling>,0,0
0.008635968849275201,0.0195773276879907,0.0195773276879907,0,20,<Filling>,0,0
0.009935117740656111,0.0266803445241891,0.0266803445241891,0,20,<Filling>,0,0
0.011234266632037021,0.0347394927248561,0.0347394927248561,0,20,<Filling>,0,0
0.012533415523417931,0.043706232952503,0.043706232952503,0,20,<Filling>,0,0
0.013832564414798841,0.0535345973191349,0.0535345973191349,0,20,<Filling>,0,0
0.01596563116739302,0.0641809847441334,0.0641809847441334,0,20,<Filling>,0,0
0.0180986979199872,0.0833285007694485,0.0833285007694485,0,20,<Filling>,0,0
0.020231764672581382,0.104399309003796,0.104399309003796,0,20,<Filling>,0,0
0.022364831425175563,0.127235536209964,0.127235536209964,0,20,<Filling>,0,0
0.024497898177769744,0.15169280858992,0.15169280858992,0,20,<Filling>,0,0
0.028968473875967293,0.17763872508394,0.17763872508394,0,20,<Filling>,0,0
0.033439049574164846,0.236335151771822,0.236335151771822,0,20,<Filling>,0,0
0.0379096252723624,0.300064695787406,0.300064695787406,0,20,<Filling>,0,0
0.04047302296821763,0.36799403560841,0.36799403560841,0,20,<Filling>,0,0
0.04081881512568654,0.408558395445052,0.408558395445052,0,20,<Filling>,0,0
0.041119565354287874,0.414112563151353,0.414112563151353,0,20,<Filling>,0,0
0.04142031558288921,0.418958720636863,0.418958720636863,0,20,<Filling>,0,0
0.04172106581149054,0.42381893408815,0.42381893408815,0,20,<Filling>,0,0
0.04202181604009188,0.42869297446212,0.42869297446212,0,20,<Filling>,0,0
0.043194934166273506,0.433580659698008,0.433580659698008,0,20,<Filling>,0,0
0.044368052292455135,0.452834756414158,0.452834756414158,0,20,<Filling>,0,0
0.04554117041863676,0.472277530849178,0.472277530849178,0,20,<Filling>,0,0
0.04902719602958299,0.49190174773706,0.49190174773706,0,20,<Filling>,0,0
0.05251322164052922,0.551104309336419,0.551104309336419,0,20,<Filling>,0,0
0.05599924725147545,0.611625764759065,0.611625764759065,0,20,<Filling>,0,0
0.059485272862421675,0.673335029391423,0.673335029391423,0,20,<Filling>,0,0
0.06836611067688697,0.736089149737905,0.736089149737905,0,20,<Filling>,0,0
0.07724694849135226,0.899856578969213,0.899856578969213,0,20,<Filling>,0,0
0.08612778630581755,1.06780802943428,1.06780802943428,0,20,<Filling>,0,0
0.09500862412028284,1.23863430085313,1.23863430085313,0,20,<Filling>,0,0
0.10388946193474813,1.41146341201648,1.41146341201648,0,20,<Filling>,0,0
0.11549603876682593,1.58570982264528,1.58570982264528,0,20,<Filling>,0,0
0.12710261559890373,1.81488305970005,1.81488305970005,0,20,<Filling>,0,0
0.13870919243098154,2.04515355858372,2.04515355858372,0,20,<Filling>,0,0
0.15031576926305934,2.27612542458997,2.27612542458997,0,20,<Filling>,0,0
0.16192234609513714,2.50753460493945,2.50753460493945,0,20,<Filling>,0,0
0.17352892292721495,2.73921224840649,2.73921224840649,0,20,<Filling>,0,0
0.19975976069661686,2.97105713976622,2.97105713976622,0,20,<Filling>,0,0
0.21081956432022275,3.4953990450219,3.4953990450219,0,20,<Filling>,0,0
0.21364075841846056,3.71651875775953,3.71651875775953,0,20,<Filling>,0,0
0.2146393559525251,3.77292783163083,3.77292783163083,0,20,<Filling>,0,0
0.21563795348658962,3.79289532528048,3.79289532528048,0,20,<Filling>,0,0
0.21663655102065416,3.81293288537115,3.81293288537115,0,40,<Filling>,0,0
0.2176351485547187,3.83315355658081,3.83315355658081,0,40,<Filling>,0,0
0.21863374608878322,3.85363912015613,3.85363912015613,0,40,<Filling>,0,0
0.21993178929636928,3.87441291918083,3.87441291918083,0,40,<Filling>,0,0
0.22122983250395534,3.90182701146637,3.90182701146637,0,40,<Filling>,0,0
0.2225278757115414,3.92968385970543,3.92968385970543,0,40,<Filling>,0,0
0.22382591891912745,3.95796546406884,3.95796546406884,0,40,<Filling>,0,0
0.2251239621267135,3.98666432729444,3.98666432729444,0,40,<Filling>,0,0
0.23028616839043403,4.01577658363102,4.01577658363102,0,40,<Filling>,0,0
0.23544837465415455,4.13545320210672,4.13545320210672,0,40,<Filling>,0,0
0.24061058091787507,4.26112713156069,4.26112713156069,0,40,<Filling>,0,0
0.2457727871815956,4.39240130607503,4.39240130607503,0,40,<Filling>,0,0
0.2575768464963174,4.52888737459144,4.52888737459144,0,40,<Filling>,0,0
0.2693809058110392,4.85876973834818,4.85876973834818,0,40,<Filling>,0,0
0.28118496512576097,5.21023827886051,5.21023827886051,0,40,<Filling>,0,0
0.29298902444048275,5.57995421085584,5.57995421085584,0,40,<Filling>,0,0
0.30479308375520453,5.96513865986252,5.96513865986252,0,40,<Filling>,0,0
0.33004033746591266,6.36346199776299,6.36346199776299,0,40,<Filling>,0,0
0.34641555624900805,7.25122289133316,7.25122289133316,0,40,<Filling>,0,0
0.34861432314312474,7.84682493795694,7.84682493795694,0,40,<Filling>,0,0
0.3493965072725815,7.92775059724879,7.92775059724879,0,40,<Filling>,0,0
0.3501786914020382,7.95659502256779,7.95659502256779,0,40,<Filling>,0,0
0.35096087553149496,7.98546682265531,7.98546682265531,0,40,<Filling>,0,0
0.3517430596609517,8.01436477055607,8.01436477055607,0,40,<Filling>,0,0
0.35252524379040845,8.04328837381351,8.04328837381351,0,40,<Filling>,0,0
0.35501485493776325,8.07223744067203,8.07223744067203,0,40,<Filling>,0,0
0.35750446608511804,8.16454498887433,8.16454498887433,0,40,<Filling>,0,0
0.35999407723247284,8.25709964745041,8.25709964745041,0,40,<Filling>,0,0
0.36248368837982764,8.34989333508118,8.34989333508118,0,40,<Filling>,0,0
0.37551196795414976,8.44291792201812,8.44291792201812,0,40,<Filling>,0,0
0.3885402475284719,8.93320267470303,8.93320267470303,0,40,<Filling>,0,0
0.401568527102794,9.42860454757067,9.42860454757067,0,40,<Filling>,0,0
0.4145968066771161,9.92826256363999,9.92826256363999,0,40,<Filling>,0,0
0.42762508625143825,10.4314683229608,10.4314683229608,0,40,<Filling>,0,0
0.45071481284397696,10.9376370554386,10.9376370554386,0,40,<Filling>,0,0
0.4738045394365157,11.8405887701105,11.8405887701105,0,40,<Filling>,0,0
0.4968942660290544,12.7492041264309,12.7492041264309,0,40,<Filling>,0,0
0.5199839926215931,13.6618976263608,13.6618976263608,0,40,<Filling>,0,0
0.5302879524986057,14.5775565294808,14.5775565294808,0,40,<Filling>,0,0
0.5330455253326876,14.9868983336251,14.9868983336251,0,40,<Filling>,0,0
0.5350716807383601,15.0965153625101,15.0965153625101,0,40,<Filling>,0,0
0.536677674255168,15.1770748883909,15.1770748883909,0,40,<Filling>,0,0
0.5382836677719759,15.2406236790666,15.2406236790666,0,5,<Filling>,0,0
0.5398896612887838,15.3033378312992,15.3033378312992,0,5,<Filling>,0,0
0.5414956548055917,15.3649663332617,15.3649663332617,0,5,<Filling>,0,0
0.5431016483223996,15.4254317600608,15.4254317600608,0,5,<Filling>,0,0
0.5465433284524408,15.4847351936518,15.4847351936518,0,5,<Filling>,0,0
0.549985008582482,15.6065508636673,15.6065508636673,0,5,<Filling>,0,0
0.5534266887125232,15.7235187454908,15.7235187454908,0,5,<Filling>,0,0
0.5623738062583448,15.8358909655131,15.8358909655131,0,5,<Filling>,0,0
0.5713209238041663,16.1102847658128,16.1102847658128,0,5,<Filling>,0,0
0.5802680413499879,16.3589362884558,16.3589362884558,0,5,<Filling>,0,0
0.5892151588958094,16.5840004130541,16.5840004130541,0,5,<Filling>,0,0
0.6063347536694347,16.7879725213529,16.7879725213529,0,5,<Filling>,0,0
0.6234543484430599,17.1276061808053,17.1276061808053,0,5,<Filling>,0,0
0.6239857256901714,17.4130264895973,17.4130264895973,0,5,<Filling>,0,0
0.6243455522957362,17.421173095437,17.421173095437,0,5,<Filling>,0,0
0.6244432917447882,17.4266644172399,17.4266644172399,0,5,<Filling>,0,0
0.6245410311938402,17.4281526786768,17.4281526786768,0,5,<Filling>,0,0
0.6246166281190966,17.4296396100646,17.4296396100646,0,5,<Filling>,0,0
0.624692225044353,17.4307887676472,17.4307887676472,0,5,<Filling>,0,0
0.6247678219696093,17.4319371167345,17.4319371167345,0,5,<Filling>,0,0
0.6248434188948657,17.4330846554247,17.4330846554247,0,5,<Filling>,0,0
0.6249190158201221,17.4342313854204,17.4342313854204,0,5,<Filling>,0,0
0.6251164988838463,17.4353773086167,17.4353773086167,0,5,<Filling>,0,0
0.6253139819475706,17.4383670248455,17.4383670248455,0,5,<Filling>,0,0
0.6255114650112948,17.4413512572845,17.4413512572845,0,5,<Filling>,0,0
0.6255651185650338,17.444330020327,17.444330020327,0,5,<Filling>,0,0
0.6256187721187728,17.4451383674132,17.4451383674132,0,5,<Filling>,0,0
0.6256724256725118,17.4459463122884,17.4459463122884,0,5,<Filling>,0,0
0.6257260792262508,17.4467538551984,17.4467538551984,0,5,<Filling>,0,0
0.6258554475495277,17.4475609964096,17.4475609964096,0,5,<Filling>,0,0
0.6259848158728046,17.4495047832569,17.4495047832569,0,5,<Filling>,0,0
0.6261141841960816,17.4514462363235,17.4514462363235,0,5,<Filling>,0,0
0.6274078674288504,17.453385365585,17.453385365585,0,5,<Filling>,0,0
0.6287015506616191,17.4725800652512,17.4725800652512,0,5,<Filling>,0,0
0.6299952338943879,17.4915544487161,17.4915544487161,0,5,<Filling>,0,0
0.6370972031149034,17.5103081583649,17.5103081583649,0,5,<Filling>,0,0
0.6441991723354188,17.6097646556047,17.6097646556047,0,5,<Filling>,0,0
0.6513011415559342,17.7033417107614,17.7033417107614,0,5,<Filling>,0,0
0.6584031107764496,17.7914855800767,17.7914855800767,0,5,<Filling>,0,0
0.6783978006157353,17.8746787545905,17.8746787545905,0,5,<Filling>,0,0
0.6983924904550209,18.0859180310912,18.0859180310912,0,5,<Filling>,0,0
0.7183871802943066,18.2699970363336,18.2699970363336,0,5,<Filling>,0,0
0.7383818701335922,18.4337232580434,18.4337232580434,0,5,<Filling>,0,0
0.7583765599728779,18.582090274456,18.582090274456,0,5,<Filling>,0,0
0.7818476356626073,18.7187806705255,18.7187806705255,0,5,<Filling>,0,0
0.8053187113523367,18.8680068570337,18.8680068570337,0,5,<Filling>,0,0
0.8287897870420661,19.0083784148813,19.0083784148813,0,5,<Filling>,0,0
0.8522608627317955,19.1423780319671,19.1423780319671,0,5,<Filling>,0,0
0.8757319384215249,19.2717706994139,19.2717706994139,0,5,<Filling>,0,0
0.9085816355217271,19.3978251814733,19.3978251814733,0,5,<Filling>,0,0
0.9414313326219294,19.5702834497259,19.5702834497259,0,5,<Filling>,0,0
0.9742810297221316,19.7397485993543,19.7397485993543,0,5,<Filling>,0,0
1.0071307268223337,19.9073416423985,19.9073416423985,0,5,<Filling>,0,0
1.0399804239225359,20.0737327162592,20.0737327162592,0,5,<Filling>,0,0
1.0848695397599972,20.2393435761932,20.2393435761932,0,5,<Filling>,0,0
1.1297586555974586,20.464858804352,20.464858804352,0,0,<Packing>,0,0
1.17464777143492,20.6898818394354,20.6898818394354,0,0,<Packing>,0,0
1.2195368872723813,20.9146510653482,20.9146510653482,0,0,<Packing>,0,0
1.2345480843109862,21.1392778113948,21.1392778113948,0,0,<Packing>,0,0
1.2345480843109862,21.2143751677373,21.2143751677373,0,0,<Packing>,0,0
1.2345481275980754,21.2143751677373,21.2143751677373,0,0,<Packing>,0,0
1.2345481708851647,21.2143753842711,21.2143753842711,0,0,<Packing>,0,0
1.234548214172254,21.214375600805,21.214375600805,0,0,<Packing>,0,0
1.234548466412189,21.2143758173389,21.2143758173389,0,0,<Packing>,0,0
1.2345487186521242,21.214377079112,21.214377079112,0,0,<Packing>,0,0
1.2345489708920594,21.2143783408847,21.2143783408847,0,0,<Packing>,0,0
1.2345491453636468,21.2143796026569,21.2143796026569,0,0,<Packing>,0,0
1.2345493198352342,21.2143804754104,21.2143804754104,0,0,<Packing>,0,0
1.2345494586833328,21.2143813481635,21.2143813481635,0,0,<Packing>,0,0
1.2345495975314313,21.2143820427181,21.2143820427181,0,0,<Packing>,0,0
1.23454973637953,21.2143827372724,21.2143827372724,0,0,<Packing>,0,0
1.2345498414554443,21.2143834318262,21.2143834318262,0,0,<Packing>,0,0
1.2345499465313587,21.2143839574427,21.2143839574427,0,0,<Packing>,0,0
1.2345500516072732,21.2143844830589,21.2143844830589,0,0,<Packing>,0,0
1.2345501312779386,21.2143850086748,21.2143850086748,0,0,<Packing>,0,0
1.234550210948604,21.2143854072071,21.2143854072071,0,0,<Packing>,0,0
1.23455027699129,21.2143858057392,21.2143858057392,0,0,<Packing>,0,0
1.234550343033976,21.2143861361007,21.2143861361007,0,0,<Packing>,0,0
1.2345503966811566,21.2143864664621,21.2143864664621,0,0,<Packing>,0,0
1.2345504503283373,21.2143867348181,21.2143867348181,0,0,<Packing>,0,0
1.2345504915414955,21.214387003174,21.214387003174,0,0,<Packing>,0,0
1.2345505327546538,21.214387209332,21.214387209332,0,0,<Packing>,0,0
1.2345505606503437,21.2143874154898,21.2143874154898,0,0,<Packing>,0,0
1.2345505885460337,21.2143875550306,21.2143875550306,0,0,<Packing>,0,0
1.2345506164417237,21.2143876945713,21.2143876945713,0,0,<Packing>,0,0
1.2345506443374137,21.214387834112,21.214387834112,0,0,<Packing>,0,0
1.23455070828868,21.2143879736526,21.2143879736526,0,0,<Packing>,0,0
1.2345507722399462,21.2143882935515,21.2143882935515,0,0,<Packing>,0,0
1.2345508361912125,21.2143886134502,21.2143886134502,0,0,<Packing>,0,0
1.2345508806590382,21.2143889333487,21.2143889333487,0,0,<Packing>,0,0
1.2345509251268638,21.2143891557867,21.2143891557867,0,0,<Packing>,0,0
1.2345509695946895,21.2143893782245,21.2143893782245,0,0,<Packing>,0,0
1.234551014062515,21.2143896006623,21.2143896006623,0,0,<Packing>,0,0
1.2345510585303408,21.2143898231,21.2143898231,0,0,<Packing>,0,0
1.2345511029981664,21.2143900455376,21.2143900455376,0,0,<Packing>,0,0
1.2345511530066549,21.2143902679752,21.2143902679752,0,0,<Packing>,0,0
1.2345512030151433,21.2143905181282,21.2143905181282,0,0,<Packing>,0,0
1.2345512530236318,21.2143907682811,21.2143907682811,0,0,<Packing>,0,0
1.2345513030321202,21.2143910184339,21.2143910184339,0,0,<Packing>,0,0
1.2345513530406087,21.2143912685866,21.2143912685866,0,0,<Packing>,0,0
1.2345514620725944,21.2143915187392,21.2143915187392,0,0,<Packing>,0,0
1.23455157110458,21.2143920641389,21.2143920641389,0,0,<Packing>,0,0
1.2345516801365657,21.2143926095381,21.2143926095381,0,0,<Packing>,0,0
1.2345517891685514,21.2143931549367,21.2143931549367,0,0,<Packing>,0,0
1.234551898200537,21.2143937003347,21.2143937003347,0,0,<Packing>,0,0
1.234552097732589,21.2143942457322,21.2143942457322,0,0,<Packing>,0,0
1.234552297264641,21.2143952438254,21.2143952438254,0,0,<Packing>,0,0
1.234552496796693,21.2143962419166,21.2143962419166,0,0,<Packing>,0,0
1.234552696328745,21.2143972400054,21.2143972400054,0,0,<Packing>,0,0
1.234552895860797,21.2143982380918,21.2143982380918,0,0,<Packing>,0,0
1.234553095392849,21.2143992361758,21.2143992361758,0,0,<Packing>,0,0
1.2345532539368578,21.2144002342572,21.2144002342572,0,0,<Packing>,0,0
1.2345534124808666,21.2144010273099,21.2144010273099,0,0,<Packing>,0,0
1.2345535710248754,21.2144018203609,21.2144018203609,0,0,<Packing>,0,0
1.2345537295688842,21.21440261341,21.21440261341,0,0,<Packing>,0,0
1.234553888112893,21.2144034064573,21.2144034064573,0,0,<Packing>,0,0
1.2345540960466186,21.2144041995026,21.2144041995026,0,0,<Packing>,0,0
1.2345543039803442,21.2144052395949,21.2144052395949,0,0,<Packing>,0,0
1.2345545119140697,21.2144062796836,21.2144062796836,0,0,<Packing>,0,0
1.2345547198477953,21.2144073197687,21.2144073197687,0,0,<Packing>,0,0
1.2345549277815209,21.21440835985,21.21440835985,0,0,<Packing>,0,0
1.2345551357152464,21.2144093999274,21.2144093999274,0,0,<Packing>,0,0
1.2345554368409069,21.2144104400008,21.2144104400008,0,0,<Packing>,0,0
1.2345557379665673,21.214411946208,21.214411946208,0,0,<Packing>,0,0
1.2345560390922277,21.2144134524061,21.2144134524061,0,0,<Packing>,0,0
1.234556340217888,21.2144149585947,21.2144149585947,0,0,<Packing>,0,0
